"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
1,"Bratislavský kraj",101,"Bratislava",103,"Bratislava III",529362,"Bratislava - Vajnory",3,888,662,74.54,662,100.00,660,99.69
1,"Bratislavský kraj",101,"Bratislava",103,"Bratislava III",529362,"Bratislava - Vajnory",4,989,661,66.83,661,100.00,656,99.24
1,"Bratislavský kraj",101,"Bratislava",103,"Bratislava III",529362,"Bratislava - Vajnory",5,943,654,69.35,654,100.00,650,99.38
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529401,"Bratislava - Devín",1,726,538,74.10,538,100.00,538,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529401,"Bratislava - Devín",2,844,675,79.97,674,99.85,671,99.40
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",1,974,640,65.70,640,100.00,633,98.90
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",2,1061,791,74.55,790,99.87,784,99.11
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",3,1055,636,60.28,636,100.00,631,99.21
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",4,939,673,71.67,673,100.00,661,98.21
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",5,987,701,71.02,701,100.00,700,99.85
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",6,886,689,77.76,689,100.00,687,99.70
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",7,1197,838,70.00,837,99.88,836,99.76
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",8,1097,718,65.45,718,100.00,715,99.58
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",9,1180,857,72.62,857,100.00,849,99.06
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",10,1097,792,72.19,792,100.00,787,99.36
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",11,1131,785,69.40,785,100.00,781,99.49
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",12,1148,807,70.29,804,99.62,803,99.50
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529371,"Bratislava - Devínska Nová Ves",13,1148,795,69.25,795,100.00,790,99.37
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",1,825,549,66.54,549,100.00,549,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",2,1002,645,64.37,645,100.00,642,99.53
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",3,981,736,75.02,736,100.00,735,99.86
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",4,893,586,65.62,586,100.00,582,99.31
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",5,942,715,75.90,715,100.00,713,99.72
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",6,1327,874,65.86,873,99.88,869,99.42
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",7,1369,676,49.37,675,99.85,672,99.40
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",8,801,585,73.03,585,100.00,583,99.65
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",9,549,437,79.59,437,100.00,436,99.77
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",10,883,637,72.14,637,100.00,634,99.52
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",11,1025,756,73.75,756,100.00,753,99.60
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",12,853,549,64.36,549,100.00,544,99.08
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",13,1064,768,72.18,765,99.60,757,98.56
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",14,821,602,73.32,602,100.00,598,99.33
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",15,1121,747,66.63,747,100.00,737,98.66
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",16,697,468,67.14,468,100.00,466,99.57
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",17,918,665,72.44,665,100.00,662,99.54
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",18,1116,827,74.10,827,100.00,827,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",19,847,605,71.42,605,100.00,600,99.17
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",20,988,717,72.57,715,99.72,712,99.30
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",21,1112,820,73.74,818,99.75,815,99.39
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",22,931,603,64.76,603,100.00,597,99.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",23,775,576,74.32,574,99.65,561,97.39
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",24,780,554,71.02,554,100.00,553,99.81
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",25,887,615,69.33,615,100.00,605,98.37
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",26,1051,755,71.83,755,100.00,745,98.67
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",27,912,602,66.00,602,100.00,600,99.66
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",28,786,540,68.70,540,100.00,537,99.44
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",29,991,695,70.13,693,99.71,692,99.56
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",30,908,687,75.66,687,100.00,686,99.85
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",31,775,552,71.22,552,100.00,548,99.27
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529389,"Bratislava - Dúbravka",32,754,532,70.55,532,100.00,531,99.81
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",1,1133,829,73.16,829,100.00,823,99.27
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",2,1610,922,57.26,922,100.00,921,99.89
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",3,892,669,75.00,669,100.00,668,99.85
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",4,892,669,75.00,669,100.00,667,99.70
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",5,829,581,70.08,581,100.00,566,97.41
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",6,784,566,72.19,566,100.00,564,99.64
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",7,1359,1096,80.64,1096,100.00,1087,99.17
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",8,1060,857,80.84,857,100.00,854,99.64
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",9,884,621,70.24,621,100.00,621,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",10,702,506,72.07,506,100.00,502,99.20
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",11,728,539,74.03,539,100.00,537,99.62
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",12,793,597,75.28,597,100.00,595,99.66
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",13,766,652,85.11,652,100.00,648,99.38
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",14,978,728,74.43,728,100.00,724,99.45
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",15,904,653,72.23,653,100.00,647,99.08
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",16,1053,673,63.91,673,100.00,671,99.70
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",17,951,726,76.34,726,100.00,722,99.44
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",18,973,718,73.79,718,100.00,718,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",19,1012,774,76.48,774,100.00,772,99.74
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",20,883,640,72.48,640,100.00,639,99.84
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",21,980,709,72.34,709,100.00,709,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",22,866,574,66.28,574,100.00,574,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",23,889,678,76.26,678,100.00,675,99.55
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",24,1098,821,74.77,821,100.00,817,99.51
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",25,789,563,71.35,563,100.00,559,99.28
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",26,929,683,73.51,683,100.00,683,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",27,987,729,73.86,729,100.00,726,99.58
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",28,1015,744,73.30,744,100.00,744,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",29,1016,745,73.32,745,100.00,739,99.19
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529397,"Bratislava - Karlova Ves",30,986,694,70.38,693,99.85,692,99.71
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529419,"Bratislava - Lamač",1,1318,940,71.32,940,100.00,939,99.89
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529419,"Bratislava - Lamač",2,1229,1000,81.36,1000,100.00,992,99.20
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529419,"Bratislava - Lamač",3,994,744,74.84,744,100.00,742,99.73
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529419,"Bratislava - Lamač",4,1045,787,75.31,787,100.00,783,99.49
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529419,"Bratislava - Lamač",5,982,703,71.58,703,100.00,699,99.43
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529419,"Bratislava - Lamač",6,969,720,74.30,720,100.00,719,99.86
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529427,"Bratislava - Záhorská Bystrica",1,1051,921,87.63,921,100.00,921,100.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529427,"Bratislava - Záhorská Bystrica",2,1085,825,76.03,825,100.00,823,99.75
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529427,"Bratislava - Záhorská Bystrica",3,1048,806,76.90,806,100.00,798,99.00
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529427,"Bratislava - Záhorská Bystrica",4,1077,868,80.59,868,100.00,864,99.53
1,"Bratislavský kraj",101,"Bratislava",104,"Bratislava IV",529427,"Bratislava - Záhorská Bystrica",5,1210,971,80.24,971,100.00,967,99.58
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529435,"Bratislava - Čunovo",1,837,683,81.60,683,100.00,678,99.26
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529435,"Bratislava - Čunovo",2,568,474,83.45,474,100.00,474,100.00
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529443,"Bratislava - Jarovce",1,1321,1038,78.57,1036,99.80,1036,99.80
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529443,"Bratislava - Jarovce",2,1135,918,80.88,918,100.00,916,99.78
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",1,1723,1090,63.26,1087,99.72,1083,99.35
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",2,1478,1220,82.54,1220,100.00,1211,99.26
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",3,1781,1299,72.93,1295,99.69,1288,99.15
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",4,1820,1293,71.04,1293,100.00,1287,99.53
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",5,1736,1226,70.62,1222,99.67,1221,99.59
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",6,1763,1335,75.72,1334,99.92,1317,98.65
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",7,1497,1048,70.00,1048,100.00,1045,99.71
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",8,1275,917,71.92,917,100.00,915,99.78
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",9,1354,984,72.67,984,100.00,979,99.49
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",10,1765,1404,79.54,1404,100.00,1398,99.57
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",11,1918,1406,73.30,1406,100.00,1389,98.79
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",12,1565,1146,73.22,1146,100.00,1145,99.91
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",13,1478,1074,72.66,1074,100.00,1068,99.44
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",14,1559,1089,69.85,1089,100.00,1081,99.26
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",15,1587,1163,73.28,1163,100.00,1160,99.74
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",16,1499,1023,68.24,1023,100.00,1017,99.41
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",17,1465,976,66.62,976,100.00,974,99.79
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",18,1753,1196,68.22,1192,99.66,1183,98.91
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",19,1790,1283,71.67,1283,100.00,1281,99.84
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",20,1575,1085,68.88,1085,100.00,1079,99.44
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",21,3160,1172,37.08,1172,100.00,1168,99.65
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",22,1542,1138,73.80,1138,100.00,1110,97.53
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",23,1482,874,58.97,874,100.00,873,99.88
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",24,1591,1132,71.15,1131,99.91,1130,99.82
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",25,1669,1148,68.78,1148,100.00,1143,99.56
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",26,1570,1154,73.50,1154,100.00,1149,99.56
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",27,1554,1092,70.27,1092,100.00,1087,99.54
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",28,1583,1141,72.07,1141,100.00,1137,99.64
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",29,1590,1092,68.67,1092,100.00,1090,99.81
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",30,1506,1073,71.24,1073,100.00,1071,99.81
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",31,1845,1376,74.57,1376,100.00,1369,99.49
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",32,1689,1146,67.85,1144,99.82,1137,99.21
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",33,1849,1219,65.92,1219,100.00,1214,99.58
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",34,1807,1297,71.77,1296,99.92,1293,99.69
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",35,1804,1268,70.28,1268,100.00,1267,99.92
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",36,1773,1351,76.19,1351,100.00,1341,99.25
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",37,1915,1204,62.87,1204,100.00,1196,99.33
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",38,1466,1104,75.30,1104,100.00,1100,99.63
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",39,1487,1043,70.14,1043,100.00,1042,99.90
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",40,1835,1255,68.39,1255,100.00,1253,99.84
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",41,1728,1180,68.28,1180,100.00,1178,99.83
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",42,1311,890,67.88,890,100.00,888,99.77
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",43,1514,816,53.89,816,100.00,815,99.87
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",44,1254,895,71.37,895,100.00,893,99.77
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",45,1518,1053,69.36,1050,99.71,1045,99.24
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",46,1250,824,65.92,824,100.00,822,99.75
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",47,1255,905,72.11,905,100.00,903,99.77
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",48,1934,1272,65.77,1272,100.00,1264,99.37
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",49,1771,1217,68.71,1217,100.00,1216,99.91
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",50,2025,1307,64.54,1307,100.00,1286,98.39
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",51,1460,949,65.00,949,100.00,946,99.68
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",52,1477,1036,70.14,1036,100.00,1031,99.51
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",53,1571,1048,66.70,1048,100.00,1044,99.61
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",54,1439,989,68.72,989,100.00,987,99.79
1,"Bratislavský kraj",101,"Bratislava",105,"Bratislava V",529460,"Bratislava - Petržalka",55,1420,985,69.36,985,100.00,982,99.69
