IDN4,obec,populace,centroid-lat,centroid-lon,obec_code,víťaz,Korčok,Pellegrini
503525,Salka - Ipolyszalka,974,47.8902719,18.733892,503525.0,Pellegrini,0.0,100.0
503533,Semerovo,1332,48.0074346,18.3464518,503533.0,Korčok,0.0,0.0
503541,Sikenička - Kisgyarmat,436,47.9297292,18.6949904,503541.0,Korčok,0.0,0.0
503550,Strekov - Kürt,1926,47.8991815,18.4074962,503550.0,Pellegrini,33.33,66.67
503568,Svodín - Szőgyén,2412,47.906161,18.506185,503568.0,Pellegrini,33.33,66.67
503576,Šarkan - Sárkányfalva,371,47.8597018,18.5616497,503576.0,Korčok,100.0,0.0
503584,Štúrovo - Párkány,9777,47.7962708,18.7058626,503584.0,Pellegrini,37.5,62.5
503592,Šurany,9562,48.0834214,18.1630492,503592.0,Pellegrini,25.0,75.0
503606,Trávnica,1032,48.1421722,18.3458419,503606.0,Pellegrini,33.33,66.67
503614,Tvrdošovce - Tardoskedd,5183,48.090436,18.0439981,503614.0,Pellegrini,42.86,57.14
503631,Veľké Lovce,1803,48.0664322,18.3464959,503631.0,Pellegrini,0.0,100.0
503649,Zemné - Szímő,2136,47.9953505,18.0387872,503649.0,Korčok,0.0,0.0
503665,Galanta - Galánta,15052,48.1993834,17.7266538,503665.0,Pellegrini,17.65,82.35
503673,Abrahám,1120,48.2475978,17.6207128,503673.0,Pellegrini,14.29,85.71
503681,Boldog - Pozsonyboldogfa,488,48.2367879,17.4292957,503681.0,Korčok,0.0,0.0
503690,Čierna Voda - Feketenyék,1424,48.1235736,17.6403713,503690.0,Korčok,0.0,0.0
503703,Čierny Brod - Vízkelet,1645,48.1787985,17.6232697,503703.0,Korčok,0.0,0.0
503711,Diakovce - Deáki,2381,48.1355574,17.8172074,503711.0,Pellegrini,40.0,60.0
503720,Dlhá nad Váhom - Vághosszúfalu,913,48.1817607,17.8629308,503720.0,Pellegrini,0.0,100.0
503746,Dolné Saliby - Alsószeli,2020,48.0924664,17.7922829,503746.0,Pellegrini,0.0,100.0
503754,Dolný Chotár - Alsóhatár,361,47.9945726,17.8594173,503754.0,Korčok,0.0,0.0
503762,Gáň,870,48.2326048,17.7201306,503762.0,Korčok,50.0,50.0
503771,Horné Saliby - Felsőszeli,3198,48.1137888,17.7471421,503771.0,Pellegrini,0.0,100.0
503789,Hoste,437,48.2612047,17.6418318,503789.0,Pellegrini,16.67,83.33
503797,Hrubá Borša,1323,48.177381,17.4807634,503797.0,Pellegrini,12.5,87.5
503801,Hrubý Šúr - Hegysúr,1038,48.1679352,17.4117684,503801.0,Pellegrini,25.0,75.0
503819,Hurbanova Ves,529,48.156497,17.4445071,503819.0,Pellegrini,16.67,83.33
503827,Jánovce (GA),492,48.1825889,17.5282412,503827.0,Korčok,100.0,0.0
503835,Jelka - Jóka,4042,48.1440902,17.5181118,503835.0,Korčok,50.0,50.0
503843,Kajal - Nemeskajal,1554,48.1967514,17.7931789,503843.0,Pellegrini,0.0,100.0
503851,Kostolná pri Dunaji - Egyházfa,781,48.1741731,17.4449045,503851.0,Pellegrini,0.0,100.0
503860,Košúty - Nemeskosút,1793,48.1739384,17.6552225,503860.0,Korčok,50.0,50.0
503878,Kráľov Brod - Királyrév,1058,48.0486371,17.8282142,503878.0,Korčok,0.0,0.0
503886,Kráľová nad Váhom - Vágkirályfa,1828,48.176716,17.8284711,503886.0,Pellegrini,0.0,100.0
503894,Kráľová pri Senci,2233,48.1946151,17.464591,503894.0,Pellegrini,10.0,90.0
503924,Mostová - Hidaskürt,1578,48.1015336,17.6388161,503924.0,Pellegrini,0.0,100.0
503932,Neded - Negyed,3215,48.0036221,17.9618847,503932.0,Korčok,0.0,0.0
503959,Pata,3253,48.2794096,17.8278681,503959.0,Pellegrini,10.0,90.0
503967,Pusté Sady,605,48.3094515,17.8232501,503967.0,Pellegrini,0.0,100.0
503975,Pusté Úľany,1824,48.2187265,17.5581956,503975.0,Pellegrini,0.0,100.0
503983,Reca - Réte,1656,48.2263318,17.4589493,503983.0,Pellegrini,20.0,80.0
503991,Selice - Szelőce,2872,48.0906714,17.9550434,503991.0,Korčok,50.0,50.0
504009,Sereď,15737,48.2875374,17.7131687,504009.0,Pellegrini,7.14,92.86
504017,Sládkovičovo - Diószeg,5415,48.2029677,17.6302251,504017.0,Pellegrini,11.11,88.89
504025,Šaľa,21183,48.1396429,17.8907548,504025.0,Pellegrini,6.0,94.0
504033,Šalgočka,465,48.3436918,17.8218169,504033.0,Korčok,100.0,0.0
504041,Šintava,1754,48.284308,17.7767086,504041.0,Pellegrini,0.0,100.0
504050,Šoporňa,4081,48.2264511,17.837219,504050.0,Pellegrini,0.0,100.0
504068,Tešedíkovo - Pered,3719,48.0884833,17.8432898,504068.0,Korčok,100.0,0.0
504076,Tomášikovo - Tallós,1736,48.0682265,17.7217981,504076.0,Korčok,50.0,50.0
504084,Topoľnica - Tósnyárasd,799,48.1703248,17.7860438,504084.0,Korčok,50.0,50.0
504092,Trnovec nad Váhom,2784,48.1493278,17.9488136,504092.0,Pellegrini,0.0,100.0
504106,Trstice - Nádszeg,3864,48.0202986,17.8209122,504106.0,Korčok,0.0,0.0
504114,Váhovce - Vága,2097,48.2372609,17.7839975,504114.0,Korčok,0.0,0.0
504122,Veľká Mača - Nagymácséd,2614,48.2436891,17.6888855,504122.0,Pellegrini,0.0,100.0
504131,Veľké Úľany - Nagyfödémes,4665,48.1547179,17.5767775,504131.0,Pellegrini,33.33,66.67
504149,Veľký Grob,1425,48.2464871,17.5176514,504149.0,Pellegrini,25.0,75.0
504157,Vinohrady nad Váhom,1657,48.3165317,17.7686999,504157.0,Pellegrini,10.0,90.0
504165,Vlčany - Vágfarkasd,3220,48.026282,17.9223576,504165.0,Korčok,100.0,0.0
504173,Vozokany (GA) - Pozsonyvezekény,1121,48.0972856,17.7029463,504173.0,Pellegrini,0.0,100.0
504181,Zemianske Sady,870,48.3278202,17.8263362,504181.0,Pellegrini,0.0,100.0
504190,Žihárec - Zsigárd,1794,48.0637745,17.890748,504190.0,Pellegrini,0.0,100.0
504203,Senica,19875,48.6778923,17.3644504,504203.0,Pellegrini,10.91,89.09
504211,Bílkove Humence,194,48.5892624,17.2417705,504211.0,Korčok,0.0,0.0
504220,Borský Svätý Jur,1631,48.5963837,17.06416,504220.0,Korčok,100.0,0.0
504238,Borský Mikuláš,3953,48.6240248,17.2326471,504238.0,Pellegrini,9.09,90.91
504254,Brestovec (MY),979,48.7991748,17.5531355,504254.0,Pellegrini,0.0,100.0
504262,Brezová pod Bradlom,4848,48.667809,17.5442098,504262.0,Korčok,50.0,50.0
504271,Brodské,2303,48.6947732,17.0227133,504271.0,Pellegrini,23.08,76.92
504289,Bukovec (MY),431,48.7006104,17.4939172,504289.0,Pellegrini,0.0,100.0
504297,Cerová,1105,48.5806276,17.3922982,504297.0,Pellegrini,0.0,100.0
504319,Čáry,1269,48.6646873,17.077711,504319.0,Pellegrini,0.0,100.0
504327,Častkov,563,48.7543232,17.3596382,504327.0,Pellegrini,0.0,100.0
504335,Dojč,1269,48.6839318,17.2557449,504335.0,Pellegrini,0.0,100.0
504343,Dubovce,614,48.7638327,17.2429141,504343.0,Pellegrini,0.0,100.0
504351,Gbely,4921,48.7278542,17.0942229,504351.0,Pellegrini,26.09,73.91
504360,Hlboké,980,48.6439428,17.3842547,504360.0,Korčok,0.0,0.0
504378,Holíč,11214,48.8032903,17.1516671,504378.0,Pellegrini,26.09,73.91
504386,Hradište pod Vrátnom,672,48.6252603,17.4916382,504386.0,Pellegrini,0.0,100.0
504394,Chropov,382,48.7901753,17.3520955,504394.0,Korčok,0.0,0.0
504408,Chvojnica (MY),346,48.7983675,17.4035039,504408.0,Korčok,0.0,0.0
504416,Jablonica,2258,48.6005467,17.4333448,504416.0,Pellegrini,0.0,100.0
504424,Jablonka,470,48.728175,17.6143612,504424.0,Korčok,66.67,33.33
504432,Kátov,624,48.8349385,17.1691145,504432.0,Pellegrini,0.0,100.0
504459,Kopčany,2555,48.7769281,17.1072815,504459.0,Pellegrini,33.33,66.67
504467,Košariská,415,48.666959,17.6072846,504467.0,Korčok,0.0,0.0
504475,Koválov,693,48.7094478,17.2820631,504475.0,Pellegrini,0.0,100.0
504483,Koválovec,144,48.7958723,17.3188391,504483.0,Pellegrini,0.0,100.0
504491,Kuklov,789,48.6295685,17.0798389,504491.0,Pellegrini,0.0,100.0
504513,Kúty,4036,48.6562882,17.008497,504513.0,Pellegrini,6.9,93.1
504521,Lakšárska Nová Ves,1130,48.5763389,17.1659796,504521.0,Pellegrini,10.0,90.0
504530,Letničie,500,48.7079307,17.18092,504530.0,Pellegrini,0.0,100.0
504548,Lopašov,332,48.7561829,17.3252401,504548.0,Korčok,0.0,0.0
504556,Malé Leváre,1510,48.504772,16.9560127,504556.0,Pellegrini,0.0,100.0
504564,Mokrý Háj,729,48.8082326,17.2506881,504564.0,Pellegrini,14.29,85.71
504572,Moravský Svätý Ján,2150,48.5721556,16.9864744,504572.0,Pellegrini,0.0,100.0
504581,Myjava,10985,48.7501837,17.535974,504581.0,Pellegrini,35.29,64.71
504599,Oreské (SI),395,48.7439029,17.3039643,504599.0,Pellegrini,0.0,100.0
504602,Osuské,609,48.638985,17.4518225,504602.0,Pellegrini,0.0,100.0
504611,Petrova Ves,1082,48.724344,17.1636738,504611.0,Pellegrini,33.33,66.67
504629,Plavecké Podhradie,698,48.4810067,17.2736653,504629.0,Pellegrini,0.0,100.0
504637,Plavecký Mikuláš,740,48.5095061,17.3008556,504637.0,Korčok,100.0,0.0
504645,Plavecký Peter,608,48.5341099,17.3239703,504645.0,Pellegrini,0.0,100.0
504653,Podbranč,621,48.7316779,17.4552627,504653.0,Pellegrini,0.0,100.0
504661,Polianka,396,48.7190721,17.5810385,504661.0,Pellegrini,0.0,100.0
504670,Popudinské Močidľany,963,48.7842966,17.216975,504670.0,Korčok,50.0,50.0
504688,Poriadie,682,48.7790135,17.6089881,504688.0,Korčok,0.0,0.0
504696,Priepasné,354,48.6928353,17.5838844,504696.0,Korčok,100.0,0.0
504700,Prietrž,753,48.6852855,17.4555486,504700.0,Pellegrini,0.0,100.0
504718,Prietržka,538,48.8065979,17.2078912,504718.0,Pellegrini,0.0,100.0
504726,Prievaly,985,48.55986,17.346421,504726.0,Pellegrini,0.0,100.0
504734,Radimov,535,48.7551161,17.2059475,504734.0,Korčok,50.0,50.0
504742,Radošovce (SI),1778,48.7725927,17.2771676,504742.0,Pellegrini,4.0,96.0
504769,Rohožník (MA),3616,48.4396114,17.1952463,504769.0,Pellegrini,14.29,85.71
504777,Rovensko,434,48.7172774,17.373437,504777.0,Korčok,0.0,0.0
504793,Rudník (MY),817,48.7573761,17.6268071,504793.0,Pellegrini,0.0,100.0
504815,Skalica,15573,48.8382008,17.2565834,504815.0,Pellegrini,22.22,77.78
504823,Smolinské,903,48.6829083,17.1176536,504823.0,Pellegrini,16.67,83.33
504831,Smrdáky,584,48.7234243,17.3059657,504831.0,Pellegrini,25.0,75.0
504840,Sobotište,1424,48.7466614,17.4154783,504840.0,Pellegrini,0.0,100.0
504858,Sološnica,1671,48.4615525,17.2367502,504858.0,Pellegrini,11.11,88.89
504866,Stará Myjava,762,48.8079964,17.5966982,504866.0,Pellegrini,40.0,60.0
504874,Studienka,1685,48.5291874,17.1308772,504874.0,Pellegrini,25.0,75.0
504882,Šajdíkove Humence,1089,48.6520276,17.2891417,504882.0,Korčok,50.0,50.0
504891,Šaštín-Stráže,4979,48.6361456,17.1440087,504891.0,Pellegrini,0.0,100.0
504904,Štefanov,1638,48.6768453,17.2004382,504904.0,Pellegrini,0.0,100.0
504912,Trnovec,285,48.7955673,17.1895068,504912.0,Pellegrini,0.0,100.0
504939,Unín,1206,48.7258795,17.2219069,504939.0,Pellegrini,20.0,80.0
504947,Veľké Leváre,3719,48.5072991,17.0028456,504947.0,Pellegrini,10.0,90.0
504963,Vrádište,852,48.8262983,17.1953358,504963.0,Pellegrini,0.0,100.0
504971,Vrbovce,1450,48.8005352,17.4702464,504971.0,Pellegrini,0.0,100.0
504980,Závod,2978,48.5452539,17.0512566,504980.0,Pellegrini,0.0,100.0
504998,Topoľčany,25249,48.5765633,18.1698474,504998.0,Pellegrini,17.31,82.69
505021,Lipovník (TO),315,48.5743605,18.0090366,505021.0,Pellegrini,0.0,100.0
505048,Ludanice,1794,48.5048101,18.1118488,505048.0,Pellegrini,0.0,100.0
505056,Ľutov,174,48.7889042,18.2880465,505056.0,Korčok,0.0,0.0
505064,Lužany,225,48.5176332,18.0105539,505064.0,Korčok,0.0,0.0
505072,Malá Hradná,411,48.7570218,18.1614029,505072.0,Pellegrini,0.0,100.0
505102,Malé Hoste,409,48.7017721,18.1368093,505102.0,Pellegrini,0.0,100.0
505129,Malé Kršteňany,527,48.6454564,18.4359559,505129.0,Pellegrini,0.0,100.0
505137,Malé Ripňany,545,48.4768407,17.9759025,505137.0,Pellegrini,0.0,100.0
505153,Miezgovce,283,48.716346,18.3209286,505153.0,Pellegrini,0.0,100.0
505170,Nadlice,594,48.6263155,18.2459645,505170.0,Korčok,0.0,0.0
505196,Nedanovce,612,48.5869664,18.2944809,505196.0,Pellegrini,0.0,100.0
505200,Nedašovce,435,48.6655577,18.327516,505200.0,Pellegrini,0.0,100.0
505226,Nemečky,309,48.6785428,18.1115783,505226.0,Korčok,0.0,0.0
505234,Nitrianska Blatnica,1232,48.5618267,17.9686872,505234.0,Pellegrini,33.33,66.67
505242,Nitrianska Streda,743,48.5103963,18.2018816,505242.0,Korčok,0.0,0.0
505251,Norovce,335,48.6333277,18.1759535,505251.0,Korčok,0.0,0.0
505277,Omastiná,40,48.7857276,18.4060072,505277.0,Korčok,0.0,0.0
505285,Oponice,820,48.4572595,18.1503304,505285.0,Pellegrini,0.0,100.0
505307,Ostratice,776,48.649059,18.2907826,505307.0,Pellegrini,0.0,100.0
505315,Partizánske,21439,48.6357181,18.360438,505315.0,Pellegrini,14.29,85.71
505323,Pažiť,504,48.6241475,18.4505106,505323.0,Korčok,0.0,0.0
505331,Pečeňany,521,48.677227,18.2238054,505331.0,Pellegrini,0.0,100.0
505340,Podhradie (TO),283,48.673516,18.0297784,505340.0,Korčok,0.0,0.0
505358,Podlužany (BN),934,48.7796307,18.2505869,505358.0,Pellegrini,0.0,100.0
505374,Prašice,2035,48.6600657,18.0938169,505374.0,Korčok,50.0,50.0
505382,Pravotice,343,48.6786178,18.2930015,505382.0,Pellegrini,0.0,100.0
505404,Preseľany,1479,48.4526908,18.0865291,505404.0,Pellegrini,14.29,85.71
505412,Prusy,617,48.7578228,18.2657289,505412.0,Korčok,50.0,50.0
505421,Radošina,1889,48.5547132,17.9276867,505421.0,Pellegrini,25.0,75.0
505439,Rajčany,535,48.6155691,18.2315846,505439.0,Korčok,0.0,0.0
505447,Ruskovce (BN),519,48.7437717,18.1910406,505447.0,Pellegrini,0.0,100.0
505455,Rybany,1517,48.669378,18.2599126,505455.0,Pellegrini,14.29,85.71
505463,Skačany,1337,48.6704669,18.3830194,505463.0,Pellegrini,0.0,100.0
505471,Slatina nad Bebravou,452,48.836866,18.2712552,505471.0,Korčok,0.0,0.0
505480,Slatinka nad Bebravou,198,48.8640356,18.2586382,505480.0,Korčok,0.0,0.0
505498,Solčany,2553,48.520586,18.2255181,505498.0,Pellegrini,20.0,80.0
505510,Súlovce,539,48.4641965,18.1797125,505510.0,Korčok,0.0,0.0
505536,Šalgovce,516,48.5320189,17.893871,505536.0,Pellegrini,0.0,100.0
505544,Šípkov,149,48.8600162,18.2978475,505544.0,Korčok,0.0,0.0
505552,Šišov,510,48.6590393,18.1795375,505552.0,Korčok,66.67,33.33
505561,Tesáre,730,48.6092024,18.0719434,505561.0,Pellegrini,0.0,100.0
505579,Timoradza,504,48.8127751,18.2460755,505579.0,Pellegrini,0.0,100.0
505595,Trebichava,41,48.8259362,18.3113579,505595.0,Korčok,0.0,0.0
505617,Tvrdomestice,456,48.6509434,18.1387016,505617.0,Korčok,0.0,0.0
505625,Uhrovec,1529,48.7337754,18.3482252,505625.0,Pellegrini,33.33,66.67
505633,Uhrovské Podhradie,39,48.7578421,18.405056,505633.0,Pellegrini,0.0,100.0
505641,Urmince,1402,48.5343017,18.1007376,505641.0,Korčok,50.0,50.0
505676,Veľké Dvorany,748,48.5518338,18.074834,505676.0,Pellegrini,33.33,66.67
505684,Veľké Hoste,554,48.6812192,18.1582993,505684.0,Pellegrini,0.0,100.0
505692,Veľké Chlievany,498,48.7054974,18.2147033,505692.0,Pellegrini,0.0,100.0
505706,Veľké Kršteňany,600,48.6620282,18.4267446,505706.0,Korčok,0.0,0.0
505714,Veľké Ripňany,2104,48.5050898,17.9625385,505714.0,Pellegrini,16.67,83.33
505722,Veľké Uherce,1990,48.5876878,18.4555133,505722.0,Pellegrini,11.11,88.89
505731,Veľký Klíž,877,48.5407063,18.3911393,505731.0,Korčok,0.0,0.0
505749,Velušovce,524,48.6223139,18.1036006,505749.0,Pellegrini,0.0,100.0
505757,Vozokany (TO),351,48.5683975,17.9909662,505757.0,Korčok,0.0,0.0
505765,Vysočany,109,48.6843586,18.3224519,505765.0,Korčok,0.0,0.0
505773,Závada (TO),596,48.635071,18.0705941,505773.0,Korčok,0.0,0.0
505790,Zlatníky,681,48.7252766,18.0640777,505790.0,Korčok,0.0,0.0
505803,Žabokreky nad Nitrou,1738,48.6256678,18.3056051,505803.0,Pellegrini,28.57,71.43
505811,Žitná-Radiša,448,48.7774759,18.3491817,505811.0,Korčok,0.0,0.0
505820,Trenčín,54740,48.8962613,18.0473111,505820.0,Pellegrini,5.8,94.2
505838,Adamovské Kochanovce,872,48.8636106,17.9165254,505838.0,Pellegrini,0.0,100.0
505846,Beckov,1436,48.7861332,17.9092112,505846.0,Pellegrini,13.33,86.67
505854,Bobot,745,48.8267133,18.2029138,505854.0,Pellegrini,16.67,83.33
505871,Bošáca,1360,48.8433159,17.8359903,505871.0,Pellegrini,14.29,85.71
505889,Brunovce,593,48.6789029,17.849926,505889.0,Pellegrini,0.0,100.0
505897,Bzince pod Javorinou,2051,48.8063704,17.7502245,505897.0,Pellegrini,11.11,88.89
505901,Čachtice,3703,48.7143168,17.7872117,505901.0,Pellegrini,27.27,72.73
505919,Častkovce,1639,48.6869602,17.7724493,505919.0,Korčok,50.0,50.0
505935,Dolná Poruba,791,48.9031369,18.2929495,505935.0,Korčok,0.0,0.0
505943,Dolná Súča,3059,48.9651097,18.0202485,505943.0,Pellegrini,11.11,88.89
505951,Dolné Srnie,992,48.7953301,17.8187014,505951.0,Korčok,100.0,0.0
505960,Drietoma,2233,48.9214757,17.9305426,505960.0,Pellegrini,15.38,84.62
505978,Dubodiel,971,48.7610995,18.088748,505978.0,Pellegrini,0.0,100.0
505994,Hôrka nad Váhom,774,48.7124704,17.9411304,505994.0,Pellegrini,0.0,100.0
506001,Horná Streda,1384,48.6561686,17.848661,506001.0,Korčok,66.67,33.33
506010,Horná Súča,3301,48.9872235,17.9579409,506010.0,Pellegrini,29.17,70.83
506028,Horňany,429,48.7832046,18.20185,506028.0,Pellegrini,0.0,100.0
506036,Horné Srnie,2707,49.0162213,18.076612,506036.0,Pellegrini,35.71,64.29
506044,Hrabovka,427,48.9352187,18.0320061,506044.0,Pellegrini,0.0,100.0
506052,Hrádok,737,48.6921058,17.9326844,506052.0,Pellegrini,0.0,100.0
506061,Hrachovište,676,48.7125891,17.723574,506061.0,Korčok,100.0,0.0
506079,Hrašné,481,48.7511981,17.6688132,506079.0,Korčok,50.0,50.0
506087,Chocholná-Velčice,1695,48.8934217,17.901265,506087.0,Pellegrini,0.0,100.0
506095,Ivanovce,1032,48.8291812,17.8998952,506095.0,Pellegrini,0.0,100.0
506109,Kálnica,1024,48.7494502,17.9581069,506109.0,Pellegrini,0.0,100.0
506125,Kočovce,1631,48.7483411,17.8892972,506125.0,Pellegrini,23.08,76.92
506133,Kostolná-Záriečie,691,48.8779805,17.9701945,506133.0,Pellegrini,0.0,100.0
506141,Kostolné,598,48.7334269,17.6874613,506141.0,Korčok,0.0,0.0
506150,Krajné,1434,48.7040832,17.6673427,506150.0,Pellegrini,0.0,100.0
506168,Krivosúd-Bodovka,358,48.8111309,17.9445433,506168.0,Pellegrini,0.0,100.0
506184,Lubina,1444,48.8156729,17.7068043,506184.0,Pellegrini,8.33,91.67
506206,Lúka,701,48.6682857,17.905614,506206.0,Pellegrini,0.0,100.0
506231,Mníchova Lehota,1221,48.8247819,18.0691873,506231.0,Pellegrini,20.0,80.0
506249,Modrová,476,48.6366812,17.9148716,506249.0,Korčok,50.0,50.0
506257,Modrovka,203,48.6458581,17.8774604,506257.0,Pellegrini,0.0,100.0
506265,Moravské Lieskové,2539,48.8426437,17.7696189,506265.0,Pellegrini,20.0,80.0
506273,Motešice,782,48.8433439,18.1787298,506273.0,Pellegrini,0.0,100.0
506281,Nemšová,6335,48.9766168,18.0774439,506281.0,Pellegrini,7.89,92.11
506290,Neporadza (TN),783,48.8296198,18.1469855,506290.0,Pellegrini,0.0,100.0
506303,Nová Bošáca,1027,48.8959249,17.7964361,506303.0,Pellegrini,12.5,87.5
506311,Nová Lehota,207,48.6502376,17.9917925,506311.0,Pellegrini,0.0,100.0
506338,Nové Mesto nad Váhom,19644,48.7560579,17.8225919,506338.0,Pellegrini,9.23,90.77
506346,Očkov,472,48.6549381,17.7551745,506346.0,Korčok,0.0,0.0
506354,Omšenie,1885,48.8961895,18.2212019,506354.0,Pellegrini,0.0,100.0
506371,Opatovce,425,48.8634435,17.9748486,506371.0,Korčok,0.0,0.0
506401,Pobedim,1158,48.6534249,17.807574,506401.0,Pellegrini,0.0,100.0
506419,Podkylava,230,48.6797479,17.650773,506419.0,Korčok,0.0,0.0
506427,Podolie,1914,48.6722854,17.7613756,506427.0,Pellegrini,9.09,90.91
506435,Potvorice,681,48.690262,17.8532519,506435.0,Pellegrini,0.0,100.0
506443,Považany,1236,48.7092926,17.8488315,506443.0,Pellegrini,33.33,66.67
506478,Selec,1007,48.7770812,18.0003105,506478.0,Pellegrini,0.0,100.0
506508,Soblahov,2408,48.8595816,18.0936612,506508.0,Pellegrini,12.5,87.5
506516,Stará Lehota,175,48.6420675,17.9572422,506516.0,Pellegrini,0.0,100.0
506524,Stará Turá,8724,48.802126,17.6611437,506524.0,Pellegrini,16.0,84.0
506532,Svinná,1591,48.7877858,18.1604959,506532.0,Pellegrini,40.0,60.0
506541,Štvrtok,424,48.817334,17.8810459,506541.0,Korčok,100.0,0.0
506559,Trenčianska Teplá,4222,48.9297261,18.1180789,506559.0,Pellegrini,18.75,81.25
506567,Trenčianska Turná,3563,48.8293589,18.029541,506567.0,Pellegrini,16.67,83.33
506583,Trenčianske Bohuslavice,968,48.7964877,17.8595998,506583.0,Pellegrini,0.0,100.0
506591,Trenčianske Jastrabie,1252,48.7948121,18.0881356,506591.0,Pellegrini,22.22,77.78
506605,Trenčianske Mitice,787,48.8197107,18.1170394,506605.0,Pellegrini,0.0,100.0
506613,Trenčianske Teplice,3980,48.9070049,18.1611663,506613.0,Pellegrini,0.0,100.0
506630,Vaďovce,713,48.7481588,17.7268793,506630.0,Korčok,100.0,0.0
506648,Veľká Hradná,771,48.7770092,18.1162167,506648.0,Pellegrini,0.0,100.0
506656,Veľké Bierovce,708,48.8519896,17.9757117,506656.0,Pellegrini,0.0,100.0
506672,Višňové (NM),171,48.7353905,17.7533646,506672.0,Korčok,0.0,0.0
506745,Trnava,63803,48.3807445,17.5869206,506745.0,Pellegrini,4.61,95.39
506788,Bíňovce,654,48.4982245,17.4949461,506788.0,Pellegrini,0.0,100.0
506796,Bohdanovce nad Trnavou,1465,48.4349448,17.5493803,506796.0,Pellegrini,25.0,75.0
506800,Bojničky,1421,48.3891336,17.8023375,506800.0,Pellegrini,0.0,100.0
506818,Boleráz,2370,48.4670628,17.493649,506818.0,Pellegrini,11.11,88.89
506826,Borová,467,48.3870562,17.4354964,506826.0,Pellegrini,0.0,100.0
506834,Borovce,1080,48.5777758,17.7305547,506834.0,Pellegrini,0.0,100.0
506842,Brestovany,2622,48.3862737,17.6867104,506842.0,Pellegrini,12.5,87.5
506851,Bučany,2386,48.414229,17.6902912,506851.0,Pellegrini,20.0,80.0
506869,Buková,642,48.5371163,17.3943905,506869.0,Pellegrini,33.33,66.67
506877,Cífer,4500,48.3184127,17.4981273,506877.0,Pellegrini,14.29,85.71
506885,Červeník,1685,48.4636453,17.7603195,506885.0,Pellegrini,7.14,92.86
506893,Dechtice,1790,48.550077,17.574542,506893.0,Pellegrini,3.85,96.15
506915,Dobrá Voda,803,48.6033177,17.5414333,506915.0,Pellegrini,0.0,100.0
506923,Dolná Krupá,2435,48.4773162,17.5558311,506923.0,Pellegrini,0.0,100.0
506931,Dolné Dubové,736,48.495129,17.5928738,506931.0,Korčok,66.67,33.33
506940,Dolné Orešany,1359,48.4441692,17.4051518,506940.0,Pellegrini,0.0,100.0
506958,Dolné Otrokovce,386,48.4669824,17.9129675,506958.0,Korčok,0.0,0.0
506966,Dolné Trhovište,610,48.442555,17.9055294,506966.0,Pellegrini,33.33,66.67
506982,Dolný Lopašov,996,48.5845136,17.6395837,506982.0,Pellegrini,0.0,100.0
506991,Drahovce,2592,48.5285974,17.790243,506991.0,Pellegrini,11.11,88.89
507008,Dubovany,1066,48.532737,17.7187333,507008.0,Pellegrini,0.0,100.0
